ID,Fecha,Usuario,Texto,Candidato_Mencionado,Hashtags,Sentimiento,Ganador,Sentimiento_Numerico,Polarización
763,2024-12-26,usuario_178,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,#EleccionesEC2023,Neutro,1,1.0,0.0
1549,2024-05-07,usuario_686,Xavier Hervas está manipulando la opinión pública con información falsa.,Xavier Hervas,#FernandoVillavicencio2023,Neutro,0,,0.0
1669,2024-08-20,usuario_509,Me preocupa que Yaku Pérez esté recibiendo apoyo de grupos cuestionables.,Yaku Pérez,"#XavierHervas2023, #YakuPérez2023",Neutro,0,,0.0
1893,2024-04-03,usuario_663,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#VotoConsciente, #DanielNoboa2023",Neutro,0,,0.0
1887,2024-06-01,usuario_581,"La gente debería informarse mejor antes de criticar a Jan Topic, sus propuestas son buenas.",Jan Topic,"#PatricioZuquilanda2023, #VotoConsciente, #Democracia",Neutro,0,,0.0
1485,2024-06-30,usuario_798,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#PatricioZuquilanda2023, #YakuPérez2023",Neutro,1,1.0,0.0
320,2024-11-10,usuario_680,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#PolíticaEC,Neutro,1,1.0,-0.148
1595,2024-12-22,usuario_956,Me preocupa que Bolívar Armijos esté recibiendo apoyo de grupos cuestionables.,Bolívar Armijos,"#YakuPérez2023, #VotoConsciente, #OttoSonnenholzner2023",Neutro,0,,0.0
167,2024-04-03,usuario_679,"Los medios están atacando a Daniel Noboa, pero creo que tiene buenas intenciones.",Daniel Noboa,#VotoConsciente,Neutro,1,1.0,0.0
310,2024-09-09,usuario_314,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#FernandoVillavicencio2023, #PolíticaEC",Neutro,1,1.0,0.0
322,2024-05-14,usuario_785,"Después de leer su plan de gobierno, me convencí de que Yaku Pérez es la mejor opción.",Yaku Pérez,#XavierHervas2023,Neutro,0,,0.0
1600,2024-09-23,usuario_192,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#EduardoMaruri2023, #JanTopic2023",Neutro,1,1.0,0.0
1919,2024-08-27,usuario_15,Jan Topic tiene un plan claro para reducir la inseguridad en el país.,Jan Topic,"#LuisaGonzález2023, #YakuPérez2023",Neutro,0,,0.0
296,2024-04-06,usuario_896,"La gente debería informarse mejor antes de criticar a Xavier Hervas, sus propuestas son buenas.",Xavier Hervas,#Democracia,Neutro,0,,0.0
1654,2024-05-04,usuario_788,"La gente debería informarse mejor antes de criticar a Otto Sonnenholzner, sus propuestas son buenas.",Otto Sonnenholzner,"#OttoSonnenholzner2023, #EleccionesEC2023",Neutro,0,,0.0
1495,2024-03-29,usuario_475,"No creo que Otto Sonnenholzner pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Otto Sonnenholzner,"#OttoSonnenholzner2023, #PolíticaEC",Neutro,0,,-0.148
885,2024-12-17,usuario_95,"Voy a votar por Bolívar Armijos, es el único que realmente entiende los problemas de la gente.",Bolívar Armijos,#DanielNoboa2023,Neutro,0,,0.0
596,2024-03-25,usuario_560,Fernando Villavicencio está manipulando la opinión pública con información falsa.,Fernando Villavicencio,"#EduardoMaruri2023, #BolívarArmijos2023, #FernandoVillavicencio2023",Neutro,0,,0.0
220,2024-04-06,usuario_883,"La gente debería informarse mejor antes de criticar a Xavier Hervas, sus propuestas son buenas.",Xavier Hervas,"#Democracia, #VotoConsciente, #EduardoMaruri2023",Neutro,0,,0.0
1594,2025-01-15,usuario_827,Me parece que Luisa González tiene las mejores propuestas para mejorar la economía del país.,Luisa González,"#LuisaGonzález2023, #EleccionesEC2023",Neutro,0,,0.0
1377,2024-09-06,usuario_56,Me parece que Luisa González tiene las mejores propuestas para mejorar la economía del país.,Luisa González,"#JanTopic2023, #BolívarArmijos2023, #XavierHervas2023",Neutro,0,,0.0
374,2024-03-14,usuario_501,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
963,2024-10-01,usuario_608,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,#JanTopic2023,Neutro,1,1.0,0.0
240,2024-02-28,usuario_771,"Bolívar Armijos representa los mismos problemas del pasado, no trae nada nuevo.",Bolívar Armijos,"#EleccionesEC2023, #BolívarArmijos2023, #EduardoMaruri2023",Neutro,0,,-0.148
1117,2025-01-31,usuario_678,"Cada vez que escucho hablar a Yaku Pérez, me genera más dudas sobre su capacidad.",Yaku Pérez,"#PolíticaEC, #PatricioZuquilanda2023",Neutro,0,,0.0
1296,2024-05-12,usuario_723,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#YakuPérez2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
1774,2024-05-14,usuario_583,"Jan Topic no tiene experiencia para manejar el país, no lo veo como una opción viable.",Jan Topic,"#EleccionesEC2023, #PolíticaEC",Negativo,0,,-0.26335
1775,2024-03-31,usuario_48,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,"#PatricioZuquilanda2023, #FernandoVillavicencio2023, #BolívarArmijos2023",Neutro,0,,0.0
1396,2024-05-19,usuario_718,"Votaré en blanco, ningún candidato, incluyendo Yaku Pérez, me representa realmente.",Yaku Pérez,"#EduardoMaruri2023, #PolíticaEC",Neutro,0,,0.0
1522,2024-11-22,usuario_183,"Cada vez que escucho hablar a Bolívar Armijos, me genera más dudas sobre su capacidad.",Bolívar Armijos,"#Democracia, #DanielNoboa2023",Neutro,0,,0.0
1485,2024-06-30,usuario_798,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#PatricioZuquilanda2023, #YakuPérez2023",Neutro,1,1.0,0.0
612,2024-07-30,usuario_422,"Voy a votar por Yaku Pérez, es el único que realmente entiende los problemas de la gente.",Yaku Pérez,"#XavierHervas2023, #LuisaGonzález2023, #EduardoMaruri2023",Neutro,0,,0.0
1795,2024-06-27,usuario_448,"Este gobierno necesita un cambio, y Xavier Hervas puede ser la persona indicada.",Xavier Hervas,"#OttoSonnenholzner2023, #PatricioZuquilanda2023, #YakuPérez2023",Neutro,0,,0.0
1244,2024-12-23,usuario_312,"No creo que Bolívar Armijos pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Bolívar Armijos,"#LuisaGonzález2023, #PolíticaEC, #EduardoMaruri2023",Neutro,0,,-0.148
711,2025-01-14,usuario_697,"No me gusta la forma en la que Jan Topic maneja su campaña, no me genera confianza.",Jan Topic,"#EleccionesEC2023, #PatricioZuquilanda2023, #LuisaGonzález2023",Negativo,0,,-0.26335
1599,2025-01-12,usuario_927,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,"#PatricioZuquilanda2023, #FernandoVillavicencio2023",Neutro,1,1.0,-0.148
1388,2024-12-14,usuario_679,"Este gobierno necesita un cambio, y Jan Topic puede ser la persona indicada.",Jan Topic,#FernandoVillavicencio2023,Neutro,0,,0.0
1663,2025-01-14,usuario_604,"No creo que Daniel Noboa pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Daniel Noboa,"#PatricioZuquilanda2023, #FernandoVillavicencio2023, #XavierHervas2023",Neutro,1,1.0,-0.148
786,2024-08-15,usuario_27,Fernando Villavicencio está manipulando la opinión pública con información falsa.,Fernando Villavicencio,#JanTopic2023,Neutro,0,,0.0
831,2025-02-04,usuario_442,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#VotoConsciente, #EduardoMaruri2023, #DanielNoboa2023",Neutro,1,1.0,0.0
803,2024-06-17,usuario_171,"No creo que Otto Sonnenholzner pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Otto Sonnenholzner,#FernandoVillavicencio2023,Neutro,0,,-0.148
374,2024-03-14,usuario_501,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
1608,2024-03-05,usuario_503,"Los medios están atacando a Jan Topic, pero creo que tiene buenas intenciones.",Jan Topic,#LuisaGonzález2023,Neutro,0,,0.0
767,2024-11-08,usuario_219,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#LuisaGonzález2023, #OttoSonnenholzner2023",Neutro,1,1.0,0.0
727,2024-10-15,usuario_888,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#PatricioZuquilanda2023, #DanielNoboa2023, #Democracia",Neutro,1,1.0,0.0
831,2025-02-04,usuario_442,"La gente debería informarse mejor antes de criticar a Daniel Noboa, sus propuestas son buenas.",Daniel Noboa,"#VotoConsciente, #EduardoMaruri2023, #DanielNoboa2023",Neutro,1,1.0,0.0
1999,2024-11-10,usuario_443,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,#LuisaGonzález2023,Neutro,1,1.0,0.0
1140,2024-07-05,usuario_572,Me parece que Fernando Villavicencio tiene las mejores propuestas para mejorar la economía del país.,Fernando Villavicencio,"#FernandoVillavicencio2023, #PatricioZuquilanda2023, #BolívarArmijos2023",Neutro,0,,0.0
728,2024-05-23,usuario_329,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#VotoConsciente, #XavierHervas2023",Negativo,1,1.0,-0.26335
1318,2024-12-10,usuario_117,"Fernando Villavicencio está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Fernando Villavicencio,"#EduardoMaruri2023, #JanTopic2023, #OttoSonnenholzner2023",Neutro,0,,-0.148
489,2024-12-21,usuario_558,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,"#BolívarArmijos2023, #Democracia, #LuisaGonzález2023",Neutro,1,1.0,0.0
1653,2024-08-22,usuario_125,Otto Sonnenholzner está manipulando la opinión pública con información falsa.,Otto Sonnenholzner,#Democracia,Neutro,0,,0.0
466,2024-03-11,usuario_66,Me parece que Yaku Pérez tiene las mejores propuestas para mejorar la economía del país.,Yaku Pérez,"#EleccionesEC2023, #YakuPérez2023",Neutro,0,,0.0
1934,2024-06-29,usuario_309,Me preocupa que Xavier Hervas esté recibiendo apoyo de grupos cuestionables.,Xavier Hervas,"#YakuPérez2023, #EduardoMaruri2023, #XavierHervas2023",Neutro,0,,0.0
1985,2024-04-14,usuario_614,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#JanTopic2023, #YakuPérez2023",Neutro,1,1.0,0.0
914,2024-04-08,usuario_695,"Después del debate, mi opinión sobre Otto Sonnenholzner cambió completamente, ahora me parece más preparado.",Otto Sonnenholzner,#YakuPérez2023,Neutro,0,,0.0
1550,2024-09-06,usuario_282,"Votaré en blanco, ningún candidato, incluyendo Fernando Villavicencio, me representa realmente.",Fernando Villavicencio,"#VotoConsciente, #OttoSonnenholzner2023, #BolívarArmijos2023",Neutro,0,,0.0
374,2024-03-14,usuario_501,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
132,2024-12-31,usuario_932,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,#EleccionesEC2023,Neutro,0,,0.0
670,2024-12-26,usuario_30,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#PatricioZuquilanda2023, #Democracia, #YakuPérez2023",Neutro,1,1.0,0.0
489,2024-12-21,usuario_558,"Votaré en blanco, ningún candidato, incluyendo Daniel Noboa, me representa realmente.",Daniel Noboa,"#BolívarArmijos2023, #Democracia, #LuisaGonzález2023",Neutro,1,1.0,0.0
411,2024-11-21,usuario_931,"Este gobierno necesita un cambio, y Daniel Noboa puede ser la persona indicada.",Daniel Noboa,"#LuisaGonzález2023, #PatricioZuquilanda2023",Neutro,1,1.0,0.0
217,2024-09-06,usuario_588,"Yaku Pérez representa los mismos problemas del pasado, no trae nada nuevo.",Yaku Pérez,"#PolíticaEC, #XavierHervas2023",Neutro,0,,-0.148
1655,2024-07-06,usuario_660,Luisa González está manipulando la opinión pública con información falsa.,Luisa González,#LuisaGonzález2023,Neutro,0,,0.0
867,2025-02-11,usuario_456,"Después del debate, mi opinión sobre Daniel Noboa cambió completamente, ahora me parece más preparado.",Daniel Noboa,"#YakuPérez2023, #PolíticaEC, #VotoConsciente",Neutro,1,1.0,0.0
1948,2024-07-26,usuario_569,"No creo que Otto Sonnenholzner pueda cumplir sus promesas, pero aún así es mejor que las otras opciones.",Otto Sonnenholzner,"#PatricioZuquilanda2023, #DanielNoboa2023",Neutro,0,,-0.148
1094,2024-12-16,usuario_74,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#YakuPérez2023, #VotoConsciente",Neutro,1,1.0,0.0
302,2025-01-15,usuario_30,"Fernando Villavicencio representa los mismos problemas del pasado, no trae nada nuevo.",Fernando Villavicencio,"#Democracia, #VotoConsciente",Neutro,0,,-0.148
894,2024-08-19,usuario_376,"La gente debería informarse mejor antes de criticar a Xavier Hervas, sus propuestas son buenas.",Xavier Hervas,"#FernandoVillavicencio2023, #EleccionesEC2023, #VotoConsciente",Neutro,0,,0.0
1805,2025-01-22,usuario_386,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,"#PolíticaEC, #Democracia, #LuisaGonzález2023",Neutro,0,,0.0
339,2024-05-04,usuario_51,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,0.0
1554,2025-02-06,usuario_643,"Daniel Noboa no tiene experiencia para manejar el país, no lo veo como una opción viable.",Daniel Noboa,"#EleccionesEC2023, #EduardoMaruri2023, #Democracia",Negativo,1,1.0,-0.26335
229,2024-12-19,usuario_962,"Después de leer su plan de gobierno, me convencí de que Xavier Hervas es la mejor opción.",Xavier Hervas,"#DanielNoboa2023, #VotoConsciente, #PolíticaEC",Neutro,0,,0.0
1687,2025-02-08,usuario_293,"La gente debería informarse mejor antes de criticar a Luisa González, sus propuestas son buenas.",Luisa González,"#EleccionesEC2023, #JanTopic2023",Neutro,0,,0.0
1042,2024-04-20,usuario_63,"Voy a votar por Fernando Villavicencio, es el único que realmente entiende los problemas de la gente.",Fernando Villavicencio,"#PolíticaEC, #VotoConsciente, #BolívarArmijos2023",Neutro,0,,0.0
661,2024-12-29,usuario_24,Creo que Yaku Pérez representa un cambio positivo para Ecuador.,Yaku Pérez,#VotoConsciente,Neutro,0,,0.0
1454,2024-07-17,usuario_468,"Daniel Noboa representa los mismos problemas del pasado, no trae nada nuevo.",Daniel Noboa,#FernandoVillavicencio2023,Neutro,1,1.0,-0.148
278,2024-03-02,usuario_243,Xavier Hervas está manipulando la opinión pública con información falsa.,Xavier Hervas,#BolívarArmijos2023,Neutro,0,,0.0
1328,2024-11-03,usuario_892,"La gente debería informarse mejor antes de criticar a Yaku Pérez, sus propuestas son buenas.",Yaku Pérez,#PolíticaEC,Neutro,0,,0.0
1976,2024-03-19,usuario_355,"Jan Topic está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Jan Topic,"#JanTopic2023, #OttoSonnenholzner2023, #YakuPérez2023",Neutro,0,,-0.148
1791,2024-06-07,usuario_539,Creo que Daniel Noboa representa un cambio positivo para Ecuador.,Daniel Noboa,"#PolíticaEC, #XavierHervas2023, #LuisaGonzález2023",Neutro,1,1.0,0.0
815,2024-03-19,usuario_501,Daniel Noboa tiene un plan claro para reducir la inseguridad en el país.,Daniel Noboa,"#Democracia, #VotoConsciente",Neutro,1,1.0,0.0
977,2024-06-15,usuario_948,"No me gusta la forma en la que Daniel Noboa maneja su campaña, no me genera confianza.",Daniel Noboa,"#EduardoMaruri2023, #EleccionesEC2023, #LuisaGonzález2023",Negativo,1,1.0,-0.26335
1141,2024-09-25,usuario_968,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,#OttoSonnenholzner2023,Neutro,1,1.0,0.0
1930,2024-03-14,usuario_648,"Este gobierno necesita un cambio, y Xavier Hervas puede ser la persona indicada.",Xavier Hervas,#PolíticaEC,Neutro,0,,0.0
966,2024-06-12,usuario_447,"Después del debate, mi opinión sobre Xavier Hervas cambió completamente, ahora me parece más preparado.",Xavier Hervas,#OttoSonnenholzner2023,Neutro,0,,0.0
639,2025-01-17,usuario_905,"Luisa González está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Luisa González,#PatricioZuquilanda2023,Neutro,0,,-0.148
595,2024-05-28,usuario_670,"Cada vez que escucho hablar a Otto Sonnenholzner, me genera más dudas sobre su capacidad.",Otto Sonnenholzner,#XavierHervas2023,Neutro,0,,0.0
1473,2024-08-11,usuario_591,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,#PatricioZuquilanda2023,Neutro,1,1.0,0.0
1745,2025-01-14,usuario_663,Creo que Xavier Hervas representa un cambio positivo para Ecuador.,Xavier Hervas,"#EleccionesEC2023, #JanTopic2023, #XavierHervas2023",Neutro,0,,0.0
1361,2024-03-08,usuario_468,"Voy a votar por Daniel Noboa, es el único que realmente entiende los problemas de la gente.",Daniel Noboa,"#VotoConsciente, #FernandoVillavicencio2023, #YakuPérez2023",Neutro,1,1.0,0.0
79,2024-07-25,usuario_806,"Cada vez que escucho hablar a Daniel Noboa, me genera más dudas sobre su capacidad.",Daniel Noboa,"#Democracia, #FernandoVillavicencio2023, #BolívarArmijos2023",Neutro,1,1.0,0.0
1644,2024-04-18,usuario_809,"Cada vez que escucho hablar a Xavier Hervas, me genera más dudas sobre su capacidad.",Xavier Hervas,"#PatricioZuquilanda2023, #BolívarArmijos2023, #JanTopic2023",Neutro,0,,0.0
1027,2024-05-30,usuario_636,"No me gusta la forma en la que Yaku Pérez maneja su campaña, no me genera confianza.",Yaku Pérez,#LuisaGonzález2023,Negativo,0,,-0.26335
1485,2024-06-30,usuario_798,Me preocupa que Daniel Noboa esté recibiendo apoyo de grupos cuestionables.,Daniel Noboa,"#PatricioZuquilanda2023, #YakuPérez2023",Neutro,1,1.0,0.0
1072,2024-05-20,usuario_809,"Daniel Noboa está ganando mucha popularidad en redes, pero eso no significa que sea la mejor opción.",Daniel Noboa,"#LuisaGonzález2023, #BolívarArmijos2023",Neutro,1,1.0,-0.148
